"keep"	"Quant_Varia"	"Pst_Values"
7665	"V498"	0.891625322023574
7667	"V499"	0.816186799708746
7749	"V500"	0.794155553745179
7768	"V501"	0.790376582148438
7781	"V502"	0.801777311720884
7818	"V503"	0.777906464982297
7820	"V504"	0.838296230198142
7847	"V505"	0.818195913718851
7851	"V506"	0.870544404949815
7860	"V507"	0.851045085599465
7874	"V508"	0.821207352773181
7879	"V509"	0.922848731993615
7882	"V510"	0.843011057132477
7885	"V511"	0.800838148257671
7897	"V512"	0.848586014721033
7914	"V513"	0.794765226822956
7919	"V514"	0.820444985950703
7950	"V515"	0.903642035788111
7979	"V516"	0.845402939077944
8007	"V517"	0.780869352843195
8010	"V518"	0.810399372705496
8015	"V519"	0.833380201459271
8029	"V520"	0.792235519531063
8060	"V521"	0.800668471827985
8118	"V522"	0.778311371589543
8181	"V523"	0.879001088040401
8210	"V524"	0.907458673816704
8212	"V525"	0.893277772051164
8213	"V526"	0.87023083568356
8223	"V527"	0.805170494238388
8227	"V528"	0.84535489332524
8268	"V529"	0.820367025993449
8290	"V530"	0.797877414480002
8295	"V531"	0.77614138901699
8297	"V532"	0.846565003849764
8321	"V533"	0.847859532863344
8326	"V534"	0.828932116704623
8336	"V535"	0.824167478793967
8338	"V536"	0.825889746884489
8345	"V537"	0.794853999487948
8353	"V538"	0.775504713173942
8367	"V539"	0.821027516650038
8417	"V540"	0.795321904698262
8420	"V541"	0.835483384017104
8421	"V542"	0.818953060411784
8438	"V543"	0.821237857455589
8441	"V544"	0.796204913923233
8478	"V545"	0.891607800965632
8506	"V546"	0.827606527635979
8515	"V547"	0.804988518795267
8516	"V548"	0.812688336300951
8523	"V549"	0.909211125993465
8534	"V550"	0.777780657180641
8546	"V551"	0.881444236210674
8548	"V552"	0.907803850393144
8587	"V553"	0.814321036695067
8626	"V554"	0.828247875452819
8641	"V555"	0.831740173615629
8642	"V556"	0.871245245671613
8666	"V557"	0.83837094333119
8703	"V558"	0.826710318178135
8709	"V559"	0.795900140848576
8718	"V560"	0.867344367543126
8744	"V561"	0.783213634500928
8753	"V562"	0.894006791037492
8781	"V563"	0.887957730158671
8787	"V564"	0.837785018437529
8844	"V565"	0.785798299915626
8864	"V566"	0.822225648290729
8865	"V567"	0.847413675167031
8870	"V568"	0.931735931680353
8891	"V569"	0.779622356838967
8895	"V570"	0.832413878285306
8913	"V571"	0.813346586162511
8917	"V572"	0.804901335800792
8929	"V573"	0.946624542031098
8931	"V574"	0.883195301062984
8936	"V575"	0.790480630142955
8945	"V576"	0.900281511176923
8948	"V577"	0.911758412736422
8962	"V578"	0.811196167057395
8987	"V579"	0.934643831808618
8997	"V580"	0.778918244060955
9015	"V581"	0.857520647369934
9017	"V582"	0.789414047288701
9019	"V583"	0.818053382355526
9021	"V584"	0.779186801162248
9027	"V585"	0.821346985102939
9051	"V586"	0.839776117245449
9059	"V587"	0.902783794556592
9068	"V588"	0.958345044409784
9072	"V589"	0.797239100283771
9073	"V590"	0.869661018908614
9076	"V591"	0.824275465587651
9078	"V592"	0.802721892529571
9087	"V593"	0.929898191553747
9093	"V594"	0.853893309567005
9105	"V595"	0.807553598935568
9124	"V596"	0.8313911238203
9125	"V597"	0.819147254603511
9180	"V598"	0.837122613920558
9204	"V599"	0.813154001021821
9206	"V600"	0.830913027296393
9242	"V601"	0.869498673345773
9250	"V602"	0.919187497973772
9270	"V603"	0.792832568241122
9272	"V604"	0.783808568207522
9279	"V605"	0.965883531126528
9300	"V606"	0.896828447877386
9354	"V607"	0.932228396452099
9357	"V608"	0.861355505096581
9373	"V609"	0.824980918177073
9414	"V610"	0.895713849537063
9441	"V611"	0.796523457577323
9445	"V612"	0.809960970979059
9448	"V613"	0.846163183131211
9452	"V614"	0.786539477690011
9453	"V615"	0.861379621110895
9463	"V616"	0.87101368873802
9466	"V617"	0.888994407229999
9481	"V618"	0.937493986161266
9485	"V619"	0.80428074951563
9494	"V620"	0.883366536871445
9497	"V621"	0.914802033835174
9518	"V622"	0.818666963824289
9553	"V623"	0.912727125049037
9582	"V624"	0.782219831395909
9594	"V625"	0.785668899442777
9627	"V626"	0.817235807390585
9644	"V627"	0.940299046091927
9645	"V628"	0.794043130446146
9646	"V629"	0.789218482718973
9658	"V630"	0.921658059887168
9667	"V631"	0.81133912889953
9676	"V632"	0.854794960085382
9682	"V633"	0.782283993146585
9693	"V634"	0.833658540131097
9721	"V635"	0.845847211655045
9733	"V636"	0.826500109199991
9760	"V637"	0.780487309558477
9795	"V638"	0.783126604719226
9798	"V639"	0.83114993439191
9819	"V640"	0.888671399896688
9821	"V641"	0.930902700924316
9831	"V642"	0.856829903760267
9842	"V643"	0.795327919523702
9866	"V644"	0.864620559738906
9871	"V645"	0.856770815083715
9877	"V646"	0.903506504994468
9883	"V647"	0.809725096554048
9900	"V648"	0.785094362111432
9914	"V649"	0.87263703898158
9933	"V650"	0.881713242323158
9934	"V651"	0.978444336162423
9943	"V652"	0.910628687636705
9944	"V653"	0.78403121435136
9958	"V654"	0.881335264968342
9971	"V655"	0.822742233684848
9972	"V656"	0.989200842001506
9988	"V657"	0.818978476017817
10011	"V658"	0.784565136089854
10044	"V659"	0.849047653765601
10055	"V660"	0.7799670068161
10092	"V661"	0.817585691832679
10098	"V662"	0.858623301200344
10099	"V663"	0.957595270848131
10120	"V664"	0.83850028508768
10123	"V665"	0.960036296992454
10131	"V666"	0.952048194015221
10132	"V667"	0.965467512260927
10139	"V668"	0.961021793192452
10148	"V669"	0.823847888846279
10154	"V670"	0.842265395783485
