name	id	batch	treatment	line
Line291_IGF.R1.Aligned.counts.x	432	NA	IGF	Line291
Line291_TUNIC.R1.Aligned.counts.x	433	NA	TUNIC	Line291
Line293_DEX.R1.Aligned.counts	434	2	DEX	Line293
Line293_ETOH.R1.Aligned.counts	435	2	ETOH	Line293
Line293_GARD.R1.Aligned.counts	436	2	GARD	Line293
Line293_IFNg.R1.Aligned.counts	437	2	IFNG	Line293
Line293_IGF.R1.Aligned.counts	438	2	IGF	Line293
Line293_TUNIC.R1.Aligned.counts	439	2	TUNIC	Line293
Line293_WATER.R1.Aligned.counts	440	2	H20	Line293
Line294_BAFF.R1.Aligned.counts	441	2	BAFF	Line294
Line294_DEX.R1.Aligned.counts	442	2	DEX	Line294
Line294_GARD.R1.Aligned.counts	443	2	GARD	Line294
Line294_IFNg.R1.Aligned.counts	444	2	IFNG	Line294
Line294_IGF.R1.Aligned.counts	445	2	IGF	Line294
Line295_BAFF.R1.Aligned.counts	446	2	BAFF	Line295
Line295_DEX.R1.Aligned.counts	447	2	DEX	Line295
Line295_ETOH.R1.Aligned.counts	448	2	ETOH	Line295
Line295_GARD.R1.Aligned.counts	449	2	GARD	Line295
Line295_IFNg.R1.Aligned.counts	450	2	IFNG	Line295
Line295_IGF.R1.Aligned.counts	451	2	IGF	Line295
Line295_TUNIC.R1.Aligned.counts	452	2	TUNIC	Line295
Line295_WATER.R1.Aligned.counts	453	2	H20	Line295
Line296_BAFF.R1.Aligned.counts	454	2	BAFF	Line296
Line296_DEX.R1.Aligned.counts	455	2	DEX	Line296
Line296_ETOH.R1.Aligned.counts	456	2	ETOH	Line296
Line296_IFNg.R1.Aligned.counts	457	2	IFNG	Line296
Line296_IGF.R1.Aligned.counts	458	2	IGF	Line296
Line296_TUNIC.R1.Aligned.counts	459	2	TUNIC	Line296
Line296_WATER.R1.Aligned.counts	460	2	H20	Line296
Line297_BAFF.R1.Aligned.counts	461	2	BAFF	Line297
Line297_DEX.R1.Aligned.counts	462	2	DEX	Line297
Line297_ETOH.R1.Aligned.counts	463	2	ETOH	Line297
Line297_GARD.R1.Aligned.counts	464	2	GARD	Line297
Line297_IFNg.R1.Aligned.counts	465	2	IFNG	Line297
Line297_IGF.R1.Aligned.counts	466	2	IGF	Line297
Line297_WATER.R1.Aligned.counts	467	2	H20	Line297
Line298_BAFF.R1.Aligned.counts	468	2	BAFF	Line298
Line298_DEX.R1.Aligned.counts	469	2	DEX	Line298
Line298_GARD.R1.Aligned.counts	470	2	GARD	Line298
Line298_IFNg.R1.Aligned.counts	471	2	IFNG	Line298
Line298_IGF.R1.Aligned.counts	472	2	IGF	Line298
Line298_TUNIC.R1.Aligned.counts	473	2	TUNIC	Line298
Line298_WATER.R1.Aligned.counts	474	2	H20	Line298
Line299_BAFF.R1.Aligned.counts	475	2	BAFF	Line299
Line299_DEX.R1.Aligned.counts	476	2	DEX	Line299
Line299_ETOH.R1.Aligned.counts	477	2	ETOH	Line299
Line299_GARD.R1.Aligned.counts	478	2	GARD	Line299
Line299_IGF.R1.Aligned.counts	479	2	IGF	Line299
Line299_TUNIC.R1.Aligned.counts	480	2	TUNIC	Line299
Line299_WATER.R1.Aligned.counts	481	2	H20	Line299
Line2_FSL1.R1.Aligned.counts	482	2	FSL1	Line2
Line301_ETOH.R1.Aligned.counts	483	2	ETOH	Line301
Line301_GARD.R1.Aligned.counts	484	2	GARD	Line301
Line301_IFNg.R1.Aligned.counts	485	2	IFNG	Line301
Line301_IGF.R1.Aligned.counts	486	2	IGF	Line301
Line301_TUNIC.R1.Aligned.counts	487	2	TUNIC	Line301
Line301_WATER.R1.Aligned.counts	488	2	H20	Line301
Line302_DEX.R1.Aligned.counts	489	2	DEX	Line302
Line302_ETOH.R1.Aligned.counts	490	2	ETOH	Line302
Line302_GARD.R1.Aligned.counts	491	2	GARD	Line302
Line302_IFNg.R1.Aligned.counts	492	2	IFNG	Line302
Line302_IGF.R1.Aligned.counts	493	2	IGF	Line302
Line302_WATER.R1.Aligned.counts	494	2	H20	Line302
Line305_BAFF.R1.Aligned.counts.x	495	NA	BAFF	Line305
Line305_DEX.R1.Aligned.counts.x	496	NA	DEX	Line305
Line305_ETOH.R1.Aligned.counts.x	497	NA	ETOH	Line305
Line306_DEX.R1.Aligned.counts	498	2	DEX	Line306
Line306_ETOH.R1.Aligned.counts	499	2	ETOH	Line306
Line306_GARD.R1.Aligned.counts	500	2	GARD	Line306
Line306_IFNg.R1.Aligned.counts	501	2	IFNG	Line306
Line306_IGF.R1.Aligned.counts	502	2	IGF	Line306
Line306_TUNIC.R1.Aligned.counts	503	2	TUNIC	Line306
Line306_WATER.R1.Aligned.counts	504	2	H20	Line306
Line310_BAFF.R1.Aligned.counts	505	2	BAFF	Line310
Line310_ETOH.R1.Aligned.counts	506	2	ETOH	Line310
Line310_GARD.R1.Aligned.counts	507	2	GARD	Line310
Line310_IFNg.R1.Aligned.counts	508	2	IFNG	Line310
Line310_IGF.R1.Aligned.counts	509	2	IGF	Line310
Line310_TUNIC.R1.Aligned.counts	510	2	TUNIC	Line310
Line310_WATER.R1.Aligned.counts	511	2	H20	Line310
Line311_BAFF.R1.Aligned.counts	512	2	BAFF	Line311
Line311_DEX.R1.Aligned.counts	513	2	DEX	Line311
Line311_ETOH.R1.Aligned.counts	514	2	ETOH	Line311
Line311_IGF.R1.Aligned.counts	515	2	IGF	Line311
Line311_TUNIC.R1.Aligned.counts	516	2	TUNIC	Line311
Line311_WATER.R1.Aligned.counts	517	2	H20	Line311
Line313_BAFF.R1.Aligned.counts	518	2	BAFF	Line313
Line313_ETOH.R1.Aligned.counts	519	2	ETOH	Line313
Line313_GARD.R1.Aligned.counts	520	2	GARD	Line313
Line313_WATER.R1.Aligned.counts	521	2	H20	Line313
Line316_BAFF.R1.Aligned.counts	522	2	BAFF	Line316
Line316_DEX.R1.Aligned.counts	523	2	DEX	Line316
Line316_ETOH.R1.Aligned.counts	524	2	ETOH	Line316
Line316_GARD.R1.Aligned.counts	525	2	GARD	Line316
Line316_IGF.R1.Aligned.counts	526	2	IGF	Line316
Line316_WATER.R1.Aligned.counts	527	2	H20	Line316
Line317_BAFF.R1.Aligned.counts	528	2	BAFF	Line317
Line317_ETOH.R1.Aligned.counts	529	2	ETOH	Line317
Line317_IFNg.R1.Aligned.counts	530	2	IFNG	Line317
Line317_IGF.R1.Aligned.counts	531	2	IGF	Line317
Line317_TUNIC.R1.Aligned.counts	532	2	TUNIC	Line317
Line317_WATER.R1.Aligned.counts	533	2	H20	Line317
Line319_BAFF.R1.Aligned.counts	534	2	BAFF	Line319
Line319_GARD.R1.Aligned.counts	535	2	GARD	Line319
Line319_IFNg.R1.Aligned.counts	536	2	IFNG	Line319
Line319_IGF.R1.Aligned.counts	537	2	IGF	Line319
Line319_WATER.R1.Aligned.counts	538	2	H20	Line319
Line31_BAFF.R1.Aligned.counts	539	2	BAFF	Line31
Line31_DEX.R1.Aligned.counts	540	2	DEX	Line31
Line31_ETOH.R1.Aligned.counts	541	2	ETOH	Line31
Line31_FSL1.R1.Aligned.counts	542	2	FSL1	Line31
Line31_GARD.R1.Aligned.counts	543	2	GARD	Line31
Line31_IFNg.R1.Aligned.counts	544	2	IFNG	Line31
Line31_TUNIC.R1.Aligned.counts	545	2	TUNIC	Line31
Line31_WATER.R1.Aligned.counts	546	2	H20	Line31
Line322_DEX.R1.Aligned.counts	547	2	DEX	Line322
Line322_GARD.R1.Aligned.counts	548	2	GARD	Line322
Line322_IFNg.R1.Aligned.counts	549	2	IFNG	Line322
Line322_IGF.R1.Aligned.counts	550	2	IGF	Line322
Line322_WATER.R1.Aligned.counts	551	2	H20	Line322
Line324_BAFF.R1.Aligned.counts	552	2	BAFF	Line324
Line324_DEX.R1.Aligned.counts	553	2	DEX	Line324
Line324_IGF.R1.Aligned.counts	554	2	IGF	Line324
Line324_TUNIC.R1.Aligned.counts	555	2	TUNIC	Line324
Line324_WATER.R1.Aligned.counts	556	2	H20	Line324
Line326_BAFF.R1.Aligned.counts	557	2	BAFF	Line326
Line326_ETOH.R1.Aligned.counts	558	2	ETOH	Line326
Line326_GARD.R1.Aligned.counts	559	2	GARD	Line326
Line326_IGF.R1.Aligned.counts	560	2	IGF	Line326
Line326_TUNIC.R1.Aligned.counts	561	2	TUNIC	Line326
Line326_WATER.R1.Aligned.counts	562	2	H20	Line326
Line327_BAFF.R1.Aligned.counts	563	2	BAFF	Line327
Line327_DEX.R1.Aligned.counts	564	2	DEX	Line327
Line327_TUNIC.R1.Aligned.counts	565	2	TUNIC	Line327
Line329_BAFF.R1.Aligned.counts	566	2	BAFF	Line329
Line329_DEX.R1.Aligned.counts	567	2	DEX	Line329
Line329_ETOH.R1.Aligned.counts	568	2	ETOH	Line329
Line329_GARD.R1.Aligned.counts	569	2	GARD	Line329
Line329_IFNg.R1.Aligned.counts	570	2	IFNG	Line329
Line329_IGF.R1.Aligned.counts	571	2	IGF	Line329
Line329_WATER.R1.Aligned.counts	572	2	H20	Line329
Line32_BAFF.R1.Aligned.counts	573	2	BAFF	Line32
Line32_DEX.R1.Aligned.counts	574	2	DEX	Line32
Line32_ETOH.R1.Aligned.counts	575	2	ETOH	Line32
Line32_FSL1.R1.Aligned.counts	576	2	FSL1	Line32
Line32_GARD.R1.Aligned.counts	577	2	GARD	Line32
Line32_IFNg.R1.Aligned.counts	578	2	IFNG	Line32
Line32_TUNIC.R1.Aligned.counts	579	2	TUNIC	Line32
Line32_WATER.R1.Aligned.counts	580	2	H20	Line32
Line330_DEX.R1.Aligned.counts	581	2	DEX	Line330
Line330_ETOH.R1.Aligned.counts	582	2	ETOH	Line330
Line330_GARD.R1.Aligned.counts	583	2	GARD	Line330
Line330_IFNg.R1.Aligned.counts	584	2	IFNG	Line330
Line330_IGF.R1.Aligned.counts	585	2	IGF	Line330
Line330_TUNIC.R1.Aligned.counts	586	2	TUNIC	Line330
Line330_WATER.R1.Aligned.counts	587	2	H20	Line330
Line332_BAFF.R1.Aligned.counts	588	2	BAFF	Line332
Line332_DEX.R1.Aligned.counts	589	2	DEX	Line332
Line332_ETOH.R1.Aligned.counts	590	2	ETOH	Line332
Line332_IFNg.R1.Aligned.counts	591	2	IFNG	Line332
Line332_TUNIC.R1.Aligned.counts	592	2	TUNIC	Line332
Line332_WATER.R1.Aligned.counts	593	2	H20	Line332
Line339_BAFF.R1.Aligned.counts	594	2	BAFF	Line339
Line339_DEX.R1.Aligned.counts	595	2	DEX	Line339
Line339_ETOH.R1.Aligned.counts	596	2	ETOH	Line339
Line339_GARD.R1.Aligned.counts	597	2	GARD	Line339
Line339_IFNg.R1.Aligned.counts	598	2	IFNG	Line339
Line339_IGF.R1.Aligned.counts	599	2	IGF	Line339
Line339_TUNIC.R1.Aligned.counts	600	2	TUNIC	Line339
Line339_WATER.R1.Aligned.counts	601	2	H20	Line339
Line33_DEX.R1.Aligned.counts	602	2	DEX	Line33
Line33_ETOH.R1.Aligned.counts	603	2	ETOH	Line33
Line33_FSL1.R1.Aligned.counts	604	2	FSL1	Line33
Line33_GARD.R1.Aligned.counts	605	2	GARD	Line33
Line33_IFNg.R1.Aligned.counts	606	2	IFNG	Line33
Line33_TUNIC.R1.Aligned.counts	607	2	TUNIC	Line33
Line33_WATER.R1.Aligned.counts	608	2	H20	Line33
Line340_BAFF.R1.Aligned.counts	609	2	BAFF	Line340
Line340_DEX.R1.Aligned.counts	610	2	DEX	Line340
Line340_ETOH.R1.Aligned.counts	611	2	ETOH	Line340
Line340_IFNg.R1.Aligned.counts	612	2	IFNG	Line340
Line340_IGF.R1.Aligned.counts	613	2	IGF	Line340
Line340_TUNIC.R1.Aligned.counts	614	2	TUNIC	Line340
Line340_WATER.R1.Aligned.counts	615	2	H20	Line340
Line346_BAFF.R1.Aligned.counts	616	2	BAFF	Line346
Line346_DEX.R1.Aligned.counts	617	2	DEX	Line346
Line346_ETOH.R1.Aligned.counts	618	2	ETOH	Line346
Line346_GARD.R1.Aligned.counts	619	2	GARD	Line346
Line346_IFNg.R1.Aligned.counts	620	2	IFNG	Line346
Line346_IGF.R1.Aligned.counts	621	2	IGF	Line346
Line346_TUNIC.R1.Aligned.counts	622	2	TUNIC	Line346
Line346_WATER.R1.Aligned.counts	623	2	H20	Line346
Line347_BAFF.R1.Aligned.counts	624	2	BAFF	Line347
Line347_DEX.R1.Aligned.counts	625	2	DEX	Line347
Line347_IFNg.R1.Aligned.counts	626	2	IFNG	Line347
Line347_IGF.R1.Aligned.counts	627	2	IGF	Line347
Line347_WATER.R1.Aligned.counts	628	2	H20	Line347
Line348_BAFF.R1.Aligned.counts	629	2	BAFF	Line348
Line348_DEX.R1.Aligned.counts	630	2	DEX	Line348
Line348_ETOH.R1.Aligned.counts	631	2	ETOH	Line348
Line348_GARD.R1.Aligned.counts	632	2	GARD	Line348
Line348_IGF.R1.Aligned.counts	633	2	IGF	Line348
Line348_TUNIC.R1.Aligned.counts	634	2	TUNIC	Line348
Line348_WATER.R1.Aligned.counts	635	2	H20	Line348
Line349_BAFF.R1.Aligned.counts	636	2	BAFF	Line349
Line349_DEX.R1.Aligned.counts	637	2	DEX	Line349
Line349_ETOH.R1.Aligned.counts	638	2	ETOH	Line349
Line349_GARD.R1.Aligned.counts	639	2	GARD	Line349
Line349_IGF.R1.Aligned.counts	640	2	IGF	Line349
Line349_TUNIC.R1.Aligned.counts	641	2	TUNIC	Line349
Line349_WATER.R1.Aligned.counts	642	2	H20	Line349
Line34_BAFF.R1.Aligned.counts	643	2	BAFF	Line34
Line34_DEX.R1.Aligned.counts	644	2	DEX	Line34
Line34_FSL1.R1.Aligned.counts	645	2	FSL1	Line34
Line34_GARD.R1.Aligned.counts	646	2	GARD	Line34
Line34_IFNg.R1.Aligned.counts	647	2	IFNG	Line34
Line34_TUNIC.R1.Aligned.counts	648	2	TUNIC	Line34
Line34_WATER.R1.Aligned.counts	649	2	H20	Line34
Line350_BAFF.R1.Aligned.counts	650	2	BAFF	Line350
Line350_DEX.R1.Aligned.counts	651	2	DEX	Line350
Line350_ETOH.R1.Aligned.counts	652	2	ETOH	Line350
Line350_GARD.R1.Aligned.counts	653	2	GARD	Line350
Line350_IFNg.R1.Aligned.counts	654	2	IFNG	Line350
Line350_IGF.R1.Aligned.counts	655	2	IGF	Line350
Line350_TUNIC.R1.Aligned.counts	656	2	TUNIC	Line350
Line350_WATER.R1.Aligned.counts	657	2	H20	Line350
Line351_BAFF.R1.Aligned.counts	658	2	BAFF	Line351
Line351_DEX.R1.Aligned.counts	659	2	DEX	Line351
Line351_ETOH.R1.Aligned.counts	660	2	ETOH	Line351
Line351_GARD.R1.Aligned.counts	661	2	GARD	Line351
Line351_IFNg.R1.Aligned.counts	662	2	IFNG	Line351
Line351_IGF.R1.Aligned.counts	663	2	IGF	Line351
Line351_TUNIC.R1.Aligned.counts	664	2	TUNIC	Line351
Line352_BAFF.R1.Aligned.counts	665	2	BAFF	Line352
Line352_DEX.R1.Aligned.counts	666	2	DEX	Line352
Line352_ETOH.R1.Aligned.counts	667	2	ETOH	Line352
Line352_GARD.R1.Aligned.counts	668	2	GARD	Line352
Line352_IFNg.R1.Aligned.counts	669	2	IFNG	Line352
Line352_IGF.R1.Aligned.counts	670	2	IGF	Line352
Line352_TUNIC.R1.Aligned.counts	671	2	TUNIC	Line352
Line352_WATER.R1.Aligned.counts	672	2	H20	Line352
Line353_BAFF.R1.Aligned.counts	673	2	BAFF	Line353
Line353_DEX.R1.Aligned.counts	674	2	DEX	Line353
Line353_ETOH.R1.Aligned.counts	675	2	ETOH	Line353
Line353_GARD.R1.Aligned.counts	676	2	GARD	Line353
Line353_IFNg.R1.Aligned.counts	677	2	IFNG	Line353
Line353_IGF.R1.Aligned.counts	678	2	IGF	Line353
Line353_WATER.R1.Aligned.counts	679	2	H20	Line353
Line354_BAFF.R1.Aligned.counts.x	680	NA	BAFF	Line354
Line354_ETOH.R1.Aligned.counts.x	681	NA	ETOH	Line354
Line354_GARD.R1.Aligned.counts.x	682	NA	GARD	Line354
Line354_IFNg.R1.Aligned.counts.x	683	NA	IFNG	Line354
Line354_IGF.R1.Aligned.counts.x	684	NA	IGF	Line354
Line354_WATER.R1.Aligned.counts.x	685	NA	H20	Line354
Line355_BAFF.R1.Aligned.counts	686	2	BAFF	Line355
Line355_DEX.R1.Aligned.counts	687	2	DEX	Line355
Line355_ETOH.R1.Aligned.counts	688	2	ETOH	Line355
Line355_GARD.R1.Aligned.counts	689	2	GARD	Line355
Line355_IGF.R1.Aligned.counts	690	2	IGF	Line355
Line355_TUNIC.R1.Aligned.counts	691	2	TUNIC	Line355
Line355_WATER.R1.Aligned.counts	692	2	H20	Line355
Line356_DEX.R1.Aligned.counts	693	2	DEX	Line356
Line356_ETOH.R1.Aligned.counts	694	2	ETOH	Line356
Line356_GARD.R1.Aligned.counts	695	2	GARD	Line356
Line356_IFNg.R1.Aligned.counts	696	2	IFNG	Line356
Line356_IGF.R1.Aligned.counts	697	2	IGF	Line356
Line356_TUNIC.R1.Aligned.counts	698	2	TUNIC	Line356
Line356_WATER.R1.Aligned.counts	699	2	H20	Line356
Line358_BAFF.R1.Aligned.counts	700	2	BAFF	Line358
Line358_DEX.R1.Aligned.counts	701	2	DEX	Line358
Line358_ETOH.R1.Aligned.counts	702	2	ETOH	Line358
Line358_GARD.R1.Aligned.counts	703	2	GARD	Line358
Line358_IFNg.R1.Aligned.counts	704	2	IFNG	Line358
Line358_IGF.R1.Aligned.counts	705	2	IGF	Line358
Line358_TUNIC.R1.Aligned.counts	706	2	TUNIC	Line358
Line358_WATER.R1.Aligned.counts	707	2	H20	Line358
Line359_BAFF.R1.Aligned.counts	708	2	BAFF	Line359
Line359_DEX.R1.Aligned.counts	709	2	DEX	Line359
Line359_ETOH.R1.Aligned.counts	710	2	ETOH	Line359
Line359_GARD.R1.Aligned.counts	711	2	GARD	Line359
Line359_IFNg.R1.Aligned.counts	712	2	IFNG	Line359
Line359_IGF.R1.Aligned.counts	713	2	IGF	Line359
Line359_TUNIC.R1.Aligned.counts	714	2	TUNIC	Line359
Line359_WATER.R1.Aligned.counts	715	2	H20	Line359
Line35_BAFF.R1.Aligned.counts	716	2	BAFF	Line35
Line35_DEX.R1.Aligned.counts	717	2	DEX	Line35
Line35_ETOH.R1.Aligned.counts	718	2	ETOH	Line35
Line35_FSL1.R1.Aligned.counts	719	2	FSL1	Line35
Line35_GARD.R1.Aligned.counts	720	2	GARD	Line35
Line35_IFNg.R1.Aligned.counts	721	2	IFNG	Line35
Line35_TUNIC.R1.Aligned.counts	722	2	TUNIC	Line35
Line35_WATER.R1.Aligned.counts	723	2	H20	Line35
Line360_BAFF.R1.Aligned.counts	724	2	BAFF	Line360
Line360_DEX.R1.Aligned.counts	725	2	DEX	Line360
Line360_ETOH.R1.Aligned.counts	726	2	ETOH	Line360
Line360_IFNg.R1.Aligned.counts	727	2	IFNG	Line360
Line360_IGF.R1.Aligned.counts	728	2	IGF	Line360
Line360_TUNIC.R1.Aligned.counts	729	2	TUNIC	Line360
Line360_WATER.R1.Aligned.counts	730	2	H20	Line360
Line361_BAFF.R1.Aligned.counts	731	2	BAFF	Line361
Line361_DEX.R1.Aligned.counts	732	2	DEX	Line361
Line361_ETOH.R1.Aligned.counts	733	2	ETOH	Line361
Line361_GARD.R1.Aligned.counts	734	2	GARD	Line361
Line361_IFNg.R1.Aligned.counts	735	2	IFNG	Line361
Line361_IGF.R1.Aligned.counts	736	2	IGF	Line361
Line361_TUNIC.R1.Aligned.counts	737	2	TUNIC	Line361
Line361_WATER.R1.Aligned.counts	738	2	H20	Line361
Line362_BAFF.R1.Aligned.counts	739	2	BAFF	Line362
Line362_DEX.R1.Aligned.counts	740	2	DEX	Line362
Line362_ETOH.R1.Aligned.counts	741	2	ETOH	Line362
Line362_GARD.R1.Aligned.counts	742	2	GARD	Line362
Line362_IFNg.R1.Aligned.counts	743	2	IFNG	Line362
Line362_IGF.R1.Aligned.counts	744	2	IGF	Line362
Line362_TUNIC.R1.Aligned.counts	745	2	TUNIC	Line362
Line362_WATER.R1.Aligned.counts	746	2	H20	Line362
Line363_BAFF.R1.Aligned.counts	747	2	BAFF	Line363
Line363_ETOH.R1.Aligned.counts	748	2	ETOH	Line363
Line363_GARD.R1.Aligned.counts	749	2	GARD	Line363
Line363_IFNg.R1.Aligned.counts	750	2	IFNG	Line363
Line363_IGF.R1.Aligned.counts	751	2	IGF	Line363
Line363_TUNIC.R1.Aligned.counts	752	2	TUNIC	Line363
Line363_WATER.R1.Aligned.counts	753	2	H20	Line363
Line365_BAFF.R1.Aligned.counts	754	2	BAFF	Line365
Line365_DEX.R1.Aligned.counts	755	2	DEX	Line365
Line365_ETOH.R1.Aligned.counts	756	2	ETOH	Line365
Line365_GARD.R1.Aligned.counts	757	2	GARD	Line365
Line365_IFNg.R1.Aligned.counts	758	2	IFNG	Line365
Line365_IGF.R1.Aligned.counts	759	2	IGF	Line365
Line365_TUNIC.R1.Aligned.counts	760	2	TUNIC	Line365
Line365_WATER.R1.Aligned.counts	761	2	H20	Line365
Line367_BAFF.R1.Aligned.counts	762	2	BAFF	Line367
Line367_DEX.R1.Aligned.counts	763	2	DEX	Line367
Line367_ETOH.R1.Aligned.counts	764	2	ETOH	Line367
Line367_GARD.R1.Aligned.counts	765	2	GARD	Line367
Line367_IFNg.R1.Aligned.counts	766	2	IFNG	Line367
Line367_IGF.R1.Aligned.counts	767	2	IGF	Line367
Line367_TUNIC.R1.Aligned.counts	768	2	TUNIC	Line367
Line367_WATER.R1.Aligned.counts	769	2	H20	Line367
Line368_BAFF.R1.Aligned.counts	770	2	BAFF	Line368
Line368_DEX.R1.Aligned.counts	771	2	DEX	Line368
Line368_ETOH.R1.Aligned.counts	772	2	ETOH	Line368
Line368_GARD.R1.Aligned.counts	773	2	GARD	Line368
Line368_IFNg.R1.Aligned.counts	774	2	IFNG	Line368
Line368_IGF.R1.Aligned.counts	775	2	IGF	Line368
Line368_TUNIC.R1.Aligned.counts	776	2	TUNIC	Line368
Line368_WATER.R1.Aligned.counts	777	2	H20	Line368
Line369_BAFF.R1.Aligned.counts	778	2	BAFF	Line369
Line369_DEX.R1.Aligned.counts	779	2	DEX	Line369
Line369_ETOH.R1.Aligned.counts	780	2	ETOH	Line369
Line369_GARD.R1.Aligned.counts	781	2	GARD	Line369
Line369_IFNg.R1.Aligned.counts	782	2	IFNG	Line369
Line369_IGF.R1.Aligned.counts	783	2	IGF	Line369
Line369_TUNIC.R1.Aligned.counts	784	2	TUNIC	Line369
Line369_WATER.R1.Aligned.counts	785	2	H20	Line369
Line370_DEX.R1.Aligned.counts.x	786	NA	DEX	Line370
Line370_ETOH.R1.Aligned.counts.x	787	NA	ETOH	Line370
Line370_IFNg.R1.Aligned.counts.x	788	NA	IFNG	Line370
Line370_IGF.R1.Aligned.counts.x	789	NA	IGF	Line370
Line370_TUNIC.R1.Aligned.counts.x	790	NA	TUNIC	Line370
Line370_WATER.R1.Aligned.counts.x	791	NA	H20	Line370
Line371_DEX.R1.Aligned.counts	792	2	DEX	Line371
Line371_ETOH.R1.Aligned.counts	793	2	ETOH	Line371
Line371_GARD.R1.Aligned.counts	794	2	GARD	Line371
Line371_IFNg.R1.Aligned.counts	795	2	IFNG	Line371
Line371_IGF.R1.Aligned.counts	796	2	IGF	Line371
Line371_TUNIC.R1.Aligned.counts	797	2	TUNIC	Line371
Line371_WATER.R1.Aligned.counts	798	2	H20	Line371
Line372_IFNg.R1.Aligned.counts.x	799	NA	IFNG	Line372
Line373_BAFF.R1.Aligned.counts.x	800	NA	BAFF	Line373
Line373_IFNg.R1.Aligned.counts.x	801	NA	IFNG	Line373
Line377_BAFF.R1.Aligned.counts.x	802	NA	BAFF	Line377
Line377_DEX.R1.Aligned.counts.x	803	NA	DEX	Line377
Line377_GARD.R1.Aligned.counts.x	804	NA	GARD	Line377
Line377_IFNg.R1.Aligned.counts.x	805	NA	IFNG	Line377
Line377_IGF.R1.Aligned.counts.x	806	NA	IGF	Line377
Line377_TUNIC.R1.Aligned.counts.x	807	NA	TUNIC	Line377
Line377_WATER.R1.Aligned.counts.x	808	NA	H20	Line377
Line379_DEX.R1.Aligned.counts	809	2	DEX	Line379
Line379_ETOH.R1.Aligned.counts	810	2	ETOH	Line379
Line379_GARD.R1.Aligned.counts	811	2	GARD	Line379
Line379_IFNg.R1.Aligned.counts	812	2	IFNG	Line379
Line379_IGF.R1.Aligned.counts	813	2	IGF	Line379
Line379_TUNIC.R1.Aligned.counts	814	2	TUNIC	Line379
Line379_WATER.R1.Aligned.counts	815	2	H20	Line379
Line37_BAFF.R1.Aligned.counts	816	2	BAFF	Line37
Line37_DEX.R1.Aligned.counts	817	2	DEX	Line37
Line37_ETOH.R1.Aligned.counts	818	2	ETOH	Line37
Line37_FSL1.R1.Aligned.counts	819	2	FSL1	Line37
Line37_GARD.R1.Aligned.counts	820	2	GARD	Line37
Line37_IFNg.R1.Aligned.counts	821	2	IFNG	Line37
Line37_TUNIC.R1.Aligned.counts	822	2	TUNIC	Line37
Line380_BAFF.R1.Aligned.counts	823	2	BAFF	Line380
Line380_DEX.R1.Aligned.counts	824	2	DEX	Line380
Line380_ETOH.R1.Aligned.counts	825	2	ETOH	Line380
Line380_GARD.R1.Aligned.counts	826	2	GARD	Line380
Line380_IFNg.R1.Aligned.counts	827	2	IFNG	Line380
Line380_IGF.R1.Aligned.counts	828	2	IGF	Line380
Line380_TUNIC.R1.Aligned.counts	829	2	TUNIC	Line380
Line380_WATER.R1.Aligned.counts	830	2	H20	Line380
Line381_BAFF.R1.Aligned.counts	831	2	BAFF	Line381
Line381_DEX.R1.Aligned.counts	832	2	DEX	Line381
Line381_ETOH.R1.Aligned.counts	833	2	ETOH	Line381
Line381_GARD.R1.Aligned.counts	834	2	GARD	Line381
Line381_IFNg.R1.Aligned.counts	835	2	IFNG	Line381
Line381_IGF.R1.Aligned.counts	836	2	IGF	Line381
Line381_TUNIC.R1.Aligned.counts	837	2	TUNIC	Line381
Line382_BAFF.R1.Aligned.counts	838	2	BAFF	Line382
Line382_DEX.R1.Aligned.counts	839	2	DEX	Line382
Line382_GARD.R1.Aligned.counts	840	2	GARD	Line382
Line382_IGF.R1.Aligned.counts	841	2	IGF	Line382
Line382_TUNIC.R1.Aligned.counts	842	2	TUNIC	Line382
Line382_WATER.R1.Aligned.counts	843	2	H20	Line382
Line384_BAFF.R1.Aligned.counts	844	2	BAFF	Line384
Line384_DEX.R1.Aligned.counts	845	2	DEX	Line384
Line384_ETOH.R1.Aligned.counts	846	2	ETOH	Line384
Line384_GARD.R1.Aligned.counts	847	2	GARD	Line384
Line384_IFNg.R1.Aligned.counts	848	2	IFNG	Line384
Line384_IGF.R1.Aligned.counts	849	2	IGF	Line384
Line384_TUNIC.R1.Aligned.counts	850	2	TUNIC	Line384
Line384_WATER.R1.Aligned.counts	851	2	H20	Line384
Line387_DEX.R1.Aligned.counts.x	852	NA	DEX	Line387
Line387_GARD.R1.Aligned.counts.x	853	NA	GARD	Line387
Line387_IFNg.R1.Aligned.counts.x	854	NA	IFNG	Line387
Line387_IGF.R1.Aligned.counts.x	855	NA	IGF	Line387
Line388_BAFF.R1.Aligned.counts.x	856	NA	BAFF	Line388
Line388_DEX.R1.Aligned.counts.x	857	NA	DEX	Line388
Line388_GARD.R1.Aligned.counts.x	858	NA	GARD	Line388
Line388_IFNg.R1.Aligned.counts.x	859	NA	IFNG	Line388
Line388_IGF.R1.Aligned.counts.x	860	NA	IGF	Line388
Line388_TUNIC.R1.Aligned.counts.x	861	NA	TUNIC	Line388
Line388_WATER.R1.Aligned.counts.x	862	NA	H20	Line388
Line38_DEX.R1.Aligned.counts	863	2	DEX	Line38
